"","agency_cd","site_no","Date","Wtemp","Wtemp_cd"
"542","USGS","01036390",2011-07-03,22.4,"A"
"543","USGS","01036390",2011-07-04,22.5,"A"
"544","USGS","01036390",2011-07-05,23.2,"A"
"545","USGS","01036390",2011-07-06,23.9,"A"
"546","USGS","01036390",2011-07-07,24.4,"A"
"547","USGS","01036390",2011-07-08,24.2,"A"
"548","USGS","01036390",2011-07-09,24.1,"A"
"549","USGS","01036390",2011-07-10,24,"A"
"550","USGS","01036390",2011-07-11,24.6,"A"
"551","USGS","01036390",2011-07-12,25.5,"A"
"552","USGS","01036390",2011-07-13,26,"A"
"553","USGS","01036390",2011-07-14,25.6,"A"
"554","USGS","01036390",2011-07-15,25,"A"
"555","USGS","01036390",2011-07-16,25.1,"A"
"556","USGS","01036390",2011-07-17,25.6,"A"
"557","USGS","01036390",2011-07-18,26.2,"A"
"558","USGS","01036390",2011-07-19,26.6,"A"
"559","USGS","01036390",2011-07-20,26.1,"A"
"560","USGS","01036390",2011-07-21,25.8,"A"
"561","USGS","01036390",2011-07-22,26.7,"A"
"562","USGS","01036390",2011-07-23,27.1,"A"
"563","USGS","01036390",2011-07-24,26.9,"A"
"564","USGS","01036390",2011-07-25,26,"A"
"565","USGS","01036390",2011-07-26,24.9,"A"
"566","USGS","01036390",2011-07-27,23.9,"A"
"567","USGS","01036390",2011-07-28,23.8,"A"
"568","USGS","01036390",2011-07-29,24,"A"
"569","USGS","01036390",2011-07-30,24.2,"A"
"570","USGS","01036390",2011-07-31,24.5,"A"
"571","USGS","01036390",2011-08-01,25,"A"
"572","USGS","01036390",2011-08-02,24.8,"A"
"573","USGS","01036390",2011-08-03,24.2,"A"
"574","USGS","01036390",2011-08-04,24,"A"
"575","USGS","01036390",2011-08-05,24.3,"A"
"576","USGS","01036390",2011-08-06,24.5,"A"
"577","USGS","01036390",2011-08-07,24.4,"A"
"578","USGS","01036390",2011-08-08,24.1,"A"
"579","USGS","01036390",2011-08-09,24,"A"
"580","USGS","01036390",2011-08-10,23.5,"A"
"581","USGS","01036390",2011-08-11,22.9,"A"
"582","USGS","01036390",2011-08-12,22.8,"A"
"583","USGS","01036390",2011-08-13,23.2,"A"
"584","USGS","01036390",2011-08-14,23.5,"A"
"585","USGS","01036390",2011-08-15,23.8,"A"
"586","USGS","01036390",2011-08-16,23,"A"
"587","USGS","01036390",2011-08-17,22.8,"A"
"588","USGS","01036390",2011-08-18,23.1,"A"
"589","USGS","01036390",2011-08-19,23.7,"A"
"590","USGS","01036390",2011-08-20,24.5,"A"
"591","USGS","01036390",2011-08-21,25,"A"
"592","USGS","01036390",2011-08-22,24.5,"A"
"593","USGS","01036390",2011-08-23,23.2,"A"
"594","USGS","01036390",2011-08-24,22.4,"A"
"595","USGS","01036390",2011-08-25,21.8,"A"
"596","USGS","01036390",2011-08-26,21.8,"A"
"597","USGS","01036390",2011-08-27,22,"A"
"598","USGS","01036390",2011-08-28,22.1,"A"
"599","USGS","01036390",2011-08-29,21.2,"A"
"600","USGS","01036390",2011-08-30,20.6,"A"
"601","USGS","01036390",2011-08-31,20,"A"
"602","USGS","01036390",2011-09-01,20.3,"A"
"603","USGS","01036390",2011-09-02,20.4,"A"
"604","USGS","01036390",2011-09-03,20.4,"A"
"605","USGS","01036390",2011-09-04,20.9,"A"
"606","USGS","01036390",2011-09-05,21.3,"A"
"607","USGS","01036390",2011-09-06,20.8,"A"
"608","USGS","01036390",2011-09-07,19.5,"A"
"609","USGS","01036390",2011-09-08,18.8,"A"
"610","USGS","01036390",2011-09-09,19,"A"
"611","USGS","01036390",2011-09-10,19,"A"
"612","USGS","01036390",2011-09-11,18.8,"A"
"613","USGS","01036390",2011-09-12,18.9,"A"
"614","USGS","01036390",2011-09-13,19.4,"A"
"615","USGS","01036390",2011-09-14,20,"A"
"616","USGS","01036390",2011-09-15,19.9,"A"
"617","USGS","01036390",2011-09-16,18.7,"A"
"618","USGS","01036390",2011-09-17,17.7,"A"
"619","USGS","01036390",2011-09-18,17.4,"A"
"620","USGS","01036390",2011-09-19,17.2,"A"
"621","USGS","01036390",2011-09-20,16.7,"A"
"622","USGS","01036390",2011-09-21,16.7,"A"
"623","USGS","01036390",2011-09-22,17.1,"A"
"624","USGS","01036390",2011-09-23,17.6,"A"
"625","USGS","01036390",2011-09-24,18.2,"A"
"626","USGS","01036390",2011-09-25,18.9,"A"
"627","USGS","01036390",2011-09-26,19.6,"A"
"628","USGS","01036390",2011-09-27,19.8,"A"
"629","USGS","01036390",2011-09-28,19.3,"A"
"630","USGS","01036390",2011-09-29,18.7,"A"
"631","USGS","01036390",2011-09-30,18.6,"A"
"632","USGS","01036390",2011-10-01,18.5,"A"
"633","USGS","01036390",2011-10-02,17,"A"
"634","USGS","01036390",2011-10-03,16.1,"A"
"635","USGS","01036390",2011-10-04,15.8,"A"
"636","USGS","01036390",2011-10-05,14.9,"A"
"637","USGS","01036390",2011-10-06,13.3,"A"
"638","USGS","01036390",2011-10-07,12.5,"A"
"639","USGS","01036390",2011-10-08,12.5,"A"
"640","USGS","01036390",2011-10-09,13.2,"A"
"641","USGS","01036390",2011-10-10,14,"A"
"642","USGS","01036390",2011-10-11,14,"A"
"643","USGS","01036390",2011-10-12,13.5,"A"
"644","USGS","01036390",2011-10-13,13.2,"A"
"645","USGS","01036390",2011-10-14,13.6,"A"
"646","USGS","01036390",2011-10-15,14.4,"A"
"647","USGS","01036390",2011-10-16,13.9,"A"
"648","USGS","01036390",2011-10-17,13.4,"A"
"649","USGS","01036390",2011-10-18,13.2,"A"
"650","USGS","01036390",2011-10-19,12.9,"A"
"651","USGS","01036390",2011-10-20,12.6,"A"
"652","USGS","01036390",2011-10-21,12.3,"A"
"653","USGS","01036390",2011-10-22,12.1,"A"
"654","USGS","01036390",2011-10-23,12,"A"
"655","USGS","01036390",2011-10-24,12.1,"A"
"656","USGS","01036390",2011-10-25,12,"A"
"657","USGS","01036390",2011-10-26,11.2,"A"
"658","USGS","01036390",2011-10-27,10.4,"A"
"659","USGS","01036390",2011-10-28,9.5,"A"
"660","USGS","01036390",2011-10-29,8.4,"A"
"661","USGS","01036390",2011-10-30,7.4,"A"
"662","USGS","01036390",2011-10-31,6.4,"A"
"663","USGS","01036390",2011-11-01,6.6,"A"
"664","USGS","01036390",2011-11-02,6.5,"A"
"665","USGS","01036390",2011-11-03,6.7,"A"
"666","USGS","01036390",2011-11-04,6.9,"A"
"667","USGS","01036390",2011-11-05,6.4,"A"
"668","USGS","01036390",2011-11-06,5.9,"A"
"669","USGS","01036390",2011-11-07,5.6,"A"
"670","USGS","01036390",2011-11-08,5.9,"A"
"671","USGS","01036390",2011-11-09,6.4,"A"
"672","USGS","01036390",2011-11-10,7.1,"A"
"673","USGS","01036390",2011-11-11,7.8,"A"
"674","USGS","01036390",2011-11-12,7,"A"
"675","USGS","01036390",2011-11-13,6.6,"A"
"676","USGS","01036390",2011-11-14,6.8,"A"
"677","USGS","01036390",2011-11-17,7.5,"A"
"678","USGS","01036390",2011-11-18,6.7,"A"
"679","USGS","01036390",2011-11-19,5.8,"A"
"680","USGS","01036390",2011-11-20,5.5,"A"
"681","USGS","01036390",2011-11-21,5.1,"A"
"682","USGS","01036390",2011-11-22,4.2,"A"
"683","USGS","01036390",2011-11-23,3.1,"A"
"684","USGS","01036390",2011-11-24,1.8,"A"
"685","USGS","01036390",2011-11-25,1.9,"A"
"686","USGS","01036390",2011-11-26,2.3,"A"
"687","USGS","01036390",2011-11-27,3.1,"A"
"688","USGS","01036390",2011-11-28,4.1,"A"
"689","USGS","01036390",2011-11-29,4.3,"A"
"690","USGS","01036390",2011-11-30,5.1,"A"
"691","USGS","01036390",2011-12-01,5.1,"A"
"692","USGS","01036390",2011-12-02,4.5,"A"
"693","USGS","01036390",2011-12-03,4,"A"
"694","USGS","01036390",2011-12-04,3.5,"A"
"695","USGS","01036390",2011-12-05,3.8,"A"
"696","USGS","01036390",2011-12-06,3.9,"A"
"697","USGS","01036390",2011-12-07,4.1,"A"
"698","USGS","01036390",2011-12-08,3.6,"A"
"699","USGS","01036390",2011-12-09,2.8,"A"
"700","USGS","01036390",2011-12-10,2.6,"A"
"701","USGS","01036390",2011-12-11,1.8,"A"
"702","USGS","01036390",2011-12-12,1.3,"A"
"703","USGS","01036390",2011-12-13,0.9,"A"
"704","USGS","01036390",2011-12-14,1.1,"A"
"705","USGS","01036390",2011-12-15,1.3,"A"
"706","USGS","01036390",2011-12-16,2.1,"A"
"707","USGS","01036390",2011-12-17,1.8,"A"
"708","USGS","01036390",2011-12-18,0.5,"A"
"709","USGS","01036390",2011-12-19,0,"A"
"710","USGS","01036390",2011-12-20,0,"A"
"711","USGS","01036390",2011-12-21,0,"A"
"712","USGS","01036390",2011-12-22,0,"A"
"713","USGS","01036390",2011-12-23,0,"A"
"714","USGS","01036390",2011-12-24,0,"A"
"715","USGS","01036390",2011-12-25,0,"A"
"716","USGS","01036390",2011-12-26,0,"A"
"717","USGS","01036390",2011-12-27,0,"A"
"718","USGS","01036390",2011-12-28,0.1,"A"
"719","USGS","01036390",2011-12-29,0,"A"
"720","USGS","01036390",2011-12-30,0,"A"
"721","USGS","01036390",2011-12-31,0,"A"
"722","USGS","01036390",2012-01-01,0,"A"
"723","USGS","01036390",2012-01-02,0.1,"A"
"724","USGS","01036390",2012-01-03,0,"A"
"725","USGS","01036390",2012-01-04,0,"A"
"726","USGS","01036390",2012-01-05,0,"A"
"727","USGS","01036390",2012-01-06,0,"A"
"728","USGS","01036390",2012-01-07,0,"A"
"729","USGS","01036390",2012-01-08,0,"A"
"730","USGS","01036390",2012-01-09,0,"A"
"731","USGS","01036390",2012-01-10,0,"A"
"732","USGS","01036390",2012-01-11,0,"A"
"733","USGS","01036390",2012-01-12,0,"A"
"734","USGS","01036390",2012-01-13,0,"A"
"735","USGS","01036390",2012-01-14,0,"A"
"736","USGS","01036390",2012-01-15,0,"A"
"737","USGS","01036390",2012-01-16,0,"A"
"738","USGS","01036390",2012-01-17,0,"A"
"739","USGS","01036390",2012-01-18,0,"A"
"740","USGS","01036390",2012-01-19,0,"A"
"741","USGS","01036390",2012-01-20,0,"A"
"742","USGS","01036390",2012-01-21,0,"A"
"743","USGS","01036390",2012-01-22,0,"A"
"744","USGS","01036390",2012-01-23,0,"A"
"745","USGS","01036390",2012-01-24,0,"A"
"746","USGS","01036390",2012-01-25,0,"A"
"747","USGS","01036390",2012-01-26,0,"A"
"748","USGS","01036390",2012-01-27,0,"A"
"749","USGS","01036390",2012-01-28,0,"A"
"750","USGS","01036390",2012-01-29,0,"A"
"751","USGS","01036390",2012-01-30,0,"A"
"752","USGS","01036390",2012-01-31,0,"A"
"753","USGS","01036390",2012-02-01,0,"A"
"754","USGS","01036390",2012-02-02,0,"A"
"755","USGS","01036390",2012-02-03,0,"A"
"756","USGS","01036390",2012-02-04,0,"A"
"757","USGS","01036390",2012-02-05,0,"A"
"758","USGS","01036390",2012-02-06,0,"A"
"759","USGS","01036390",2012-02-07,0,"A"
"760","USGS","01036390",2012-02-08,0,"A"
"761","USGS","01036390",2012-02-09,0,"A"
"762","USGS","01036390",2012-02-10,0.1,"A"
"763","USGS","01036390",2012-02-11,0,"A"
"764","USGS","01036390",2012-02-12,0,"A"
"765","USGS","01036390",2012-02-13,0,"A"
"766","USGS","01036390",2012-02-14,0,"A"
"767","USGS","01036390",2012-02-15,0,"A"
"768","USGS","01036390",2012-02-16,0.1,"A"
"769","USGS","01036390",2012-02-17,0.1,"A"
"770","USGS","01036390",2012-02-18,0.1,"A"
"771","USGS","01036390",2012-02-19,0.1,"A"
"772","USGS","01036390",2012-02-20,0.1,"A"
"773","USGS","01036390",2012-02-21,0.1,"A"
"774","USGS","01036390",2012-02-22,0.1,"A"
"775","USGS","01036390",2012-02-23,0.1,"A"
"776","USGS","01036390",2012-02-24,0.1,"A"
"777","USGS","01036390",2012-02-25,0.1,"A"
"778","USGS","01036390",2012-02-26,0,"A"
"779","USGS","01036390",2012-02-27,0,"A"
"780","USGS","01036390",2012-02-28,0,"A"
"781","USGS","01036390",2012-02-29,0,"A"
"782","USGS","01036390",2012-03-01,0,"A"
"783","USGS","01036390",2012-03-02,0,"A"
"784","USGS","01036390",2012-03-03,0,"A"
"785","USGS","01036390",2012-03-04,0.1,"A"
"786","USGS","01036390",2012-03-05,0,"A"
"787","USGS","01036390",2012-03-06,0,"A"
"788","USGS","01036390",2012-03-07,0.1,"A"
"789","USGS","01036390",2012-03-08,0.5,"A"
"790","USGS","01036390",2012-03-09,0.5,"A"
"791","USGS","01036390",2012-03-10,0.3,"A"
"792","USGS","01036390",2012-03-11,0.3,"A"
"793","USGS","01036390",2012-03-12,0.5,"A"
"794","USGS","01036390",2012-03-13,0.5,"A"
"795","USGS","01036390",2012-03-14,0.3,"A"
"796","USGS","01036390",2012-03-15,0.2,"A"
"797","USGS","01036390",2012-03-16,0.3,"A"
"798","USGS","01036390",2012-03-17,0.6,"A"
"799","USGS","01036390",2012-03-18,0.8,"A"
"800","USGS","01036390",2012-03-19,0.7,"A"
"801","USGS","01036390",2012-03-20,0.8,"A"
"802","USGS","01036390",2012-03-21,2.1,"A"
"803","USGS","01036390",2012-03-22,3.3,"A"
"804","USGS","01036390",2012-03-23,4,"A"
"805","USGS","01036390",2012-03-24,4.2,"A"
"806","USGS","01036390",2012-03-25,3.9,"A"
"807","USGS","01036390",2012-03-26,3.4,"A"
"808","USGS","01036390",2012-03-27,2.6,"A"
"809","USGS","01036390",2012-03-28,2.4,"A"
"810","USGS","01036390",2012-03-29,2.1,"A"
"811","USGS","01036390",2012-03-30,2.4,"A"
"812","USGS","01036390",2012-03-31,2.9,"A"
"813","USGS","01036390",2012-04-01,3.6,"A"
"814","USGS","01036390",2012-04-02,4.6,"A"
"815","USGS","01036390",2012-04-03,5.1,"A"
"816","USGS","01036390",2012-04-04,5.7,"A"
"817","USGS","01036390",2012-04-05,5.7,"A"
"818","USGS","01036390",2012-04-06,5.3,"A"
"819","USGS","01036390",2012-04-07,5.8,"A"
"820","USGS","01036390",2012-04-08,5.7,"A"
"821","USGS","01036390",2012-04-09,5.5,"A"
"822","USGS","01036390",2012-04-10,6,"A"
"823","USGS","01036390",2012-04-11,6.5,"A"
"824","USGS","01036390",2012-04-12,7.5,"A"
"825","USGS","01036390",2012-04-13,8,"A"
"826","USGS","01036390",2012-04-14,8.6,"A"
"827","USGS","01036390",2012-04-15,9.6,"A"
"828","USGS","01036390",2012-04-16,10.8,"A"
"829","USGS","01036390",2012-04-17,12.4,"A"
"830","USGS","01036390",2012-04-18,13.1,"A"
"831","USGS","01036390",2012-04-19,13.4,"A"
"832","USGS","01036390",2012-04-20,13.6,"A"
"833","USGS","01036390",2012-04-21,13.5,"A"
"834","USGS","01036390",2012-04-22,12.7,"A"
"835","USGS","01036390",2012-04-23,11,"A"
"836","USGS","01036390",2012-04-24,10.4,"A"
"837","USGS","01036390",2012-04-25,9.6,"A"
"838","USGS","01036390",2012-04-26,9.6,"A"
"839","USGS","01036390",2012-04-27,9.9,"A"
"840","USGS","01036390",2012-04-28,9.1,"A"
"841","USGS","01036390",2012-04-29,8.9,"A"
"842","USGS","01036390",2012-04-30,9,"A"
"843","USGS","01036390",2012-05-01,9.2,"A"
"844","USGS","01036390",2012-05-02,8.9,"A"
"845","USGS","01036390",2012-05-03,9.3,"A"
"846","USGS","01036390",2012-05-04,9.7,"A"
"847","USGS","01036390",2012-05-05,10.2,"A"
"848","USGS","01036390",2012-05-06,10.8,"A"
"849","USGS","01036390",2012-05-07,11.9,"A"
"850","USGS","01036390",2012-05-08,12.4,"A"
"851","USGS","01036390",2012-05-09,12,"A"
"852","USGS","01036390",2012-05-10,12,"A"
"853","USGS","01036390",2012-05-11,12,"A"
"854","USGS","01036390",2012-05-12,12.1,"A"
"855","USGS","01036390",2012-05-13,12.8,"A"
"856","USGS","01036390",2012-05-14,12.8,"A"
"857","USGS","01036390",2012-05-15,13.6,"A"
"858","USGS","01036390",2012-05-16,13.9,"A"
"859","USGS","01036390",2012-05-17,14.3,"A"
"860","USGS","01036390",2012-05-18,14.8,"A"
"861","USGS","01036390",2012-05-19,15.7,"A"
"862","USGS","01036390",2012-05-20,17,"A"
"863","USGS","01036390",2012-05-21,18.3,"A"
"864","USGS","01036390",2012-05-22,18.9,"A"
"865","USGS","01036390",2012-05-23,19.4,"A"
"866","USGS","01036390",2012-05-24,19.8,"A"
"867","USGS","01036390",2012-05-25,19.5,"A"
"868","USGS","01036390",2012-05-26,19,"A"
"869","USGS","01036390",2012-05-27,19.6,"A"
"870","USGS","01036390",2012-05-28,20,"A"
"871","USGS","01036390",2012-05-29,19.1,"A"
"872","USGS","01036390",2012-05-30,17.7,"A"
"873","USGS","01036390",2012-05-31,18.2,"A"
"874","USGS","01036390",2012-06-01,18.7,"A"
"875","USGS","01036390",2012-06-02,19.3,"A"
"876","USGS","01036390",2012-06-03,18.1,"A"
"877","USGS","01036390",2012-06-04,16.3,"A"
"878","USGS","01036390",2012-06-05,15,"A"
"879","USGS","01036390",2012-06-06,14.7,"A"
"880","USGS","01036390",2012-06-07,15.4,"A"
"881","USGS","01036390",2012-06-08,15.8,"A"
"882","USGS","01036390",2012-06-09,16.7,"A"
"883","USGS","01036390",2012-06-10,17.8,"A"
"884","USGS","01036390",2012-06-11,19,"A"
"885","USGS","01036390",2012-06-12,19.7,"A"
"886","USGS","01036390",2012-06-13,19.7,"A"
"887","USGS","01036390",2012-06-14,19.5,"A"
"888","USGS","01036390",2012-06-15,20,"A"
"889","USGS","01036390",2012-06-16,20.5,"A"
"890","USGS","01036390",2012-06-17,20.4,"A"
"891","USGS","01036390",2012-06-18,20.7,"A"
"892","USGS","01036390",2012-06-19,20.4,"A"
"893","USGS","01036390",2012-06-20,20.8,"A"
"894","USGS","01036390",2012-06-21,22.2,"A"
"895","USGS","01036390",2012-06-22,23.2,"A"
"896","USGS","01036390",2012-06-23,23.5,"A"
"897","USGS","01036390",2012-06-24,22.8,"A"
"898","USGS","01036390",2012-06-25,21.8,"A"
"899","USGS","01036390",2012-06-26,20.5,"A"
"900","USGS","01036390",2012-06-27,18.3,"A"
"901","USGS","01036390",2012-06-28,18.1,"A"
"902","USGS","01036390",2012-06-29,18.3,"A"
"903","USGS","01036390",2012-06-30,19.5,"A"
"904","USGS","01036390",2012-07-01,20.8,"A"
"905","USGS","01036390",2012-07-02,21.6,"A"
"906","USGS","01036390",2012-07-03,22.3,"A"
"907","USGS","01036390",2012-07-04,22.6,"A"
"908","USGS","01036390",2012-07-05,22.5,"A"
"909","USGS","01036390",2012-07-06,23,"A"
"910","USGS","01036390",2012-07-07,24.2,"A"
"911","USGS","01036390",2012-07-08,24.4,"A"
"912","USGS","01036390",2012-07-09,24,"A"
"913","USGS","01036390",2012-07-10,23.6,"A"
"914","USGS","01036390",2012-07-11,23.8,"A"
"915","USGS","01036390",2012-07-12,24.5,"A"
"916","USGS","01036390",2012-07-13,25,"A"
"917","USGS","01036390",2012-07-14,25.7,"A"
"918","USGS","01036390",2012-07-15,26.4,"A"
"919","USGS","01036390",2012-07-16,27,"A"
"920","USGS","01036390",2012-07-17,26.8,"A"
"921","USGS","01036390",2012-07-18,26.2,"A"
"922","USGS","01036390",2012-07-19,25.4,"A"
"923","USGS","01036390",2012-07-20,24.5,"A"
"924","USGS","01036390",2012-07-21,24.8,"A"
"925","USGS","01036390",2012-07-22,25,"A"
"926","USGS","01036390",2012-07-23,25.2,"A"
"927","USGS","01036390",2012-07-24,25.2,"A"
"928","USGS","01036390",2012-07-25,24.7,"A"
"929","USGS","01036390",2012-07-26,24.3,"A"
"930","USGS","01036390",2012-07-27,24.3,"A"
"931","USGS","01036390",2012-07-28,24.8,"A"
"932","USGS","01036390",2012-07-29,24.9,"A"
"933","USGS","01036390",2012-07-30,24.8,"A"
"934","USGS","01036390",2012-07-31,25,"A"
"935","USGS","01036390",2012-08-01,25,"A"
"936","USGS","01036390",2012-08-02,25,"A"
"937","USGS","01036390",2012-08-03,25.1,"A"
"938","USGS","01036390",2012-08-04,26,"A"
"939","USGS","01036390",2012-08-05,26.3,"A"
"940","USGS","01036390",2012-08-06,26.5,"A"
"941","USGS","01036390",2012-08-07,26.2,"A"
"942","USGS","01036390",2012-08-08,26.2,"A"
"943","USGS","01036390",2012-08-09,26.5,"A"
"944","USGS","01036390",2012-08-10,26.4,"A"
"945","USGS","01036390",2012-08-11,25.6,"A"
"946","USGS","01036390",2012-08-12,24.8,"A"
"947","USGS","01036390",2012-08-13,24.7,"A"
"948","USGS","01036390",2012-08-14,25.3,"A"
"949","USGS","01036390",2012-08-15,25.8,"A"
"950","USGS","01036390",2012-08-16,25.2,"A"
"951","USGS","01036390",2012-08-17,24.4,"A"
"952","USGS","01036390",2012-08-18,24,"A"
"953","USGS","01036390",2012-08-19,23.9,"A"
"954","USGS","01036390",2012-08-20,24.2,"A"
"955","USGS","01036390",2012-08-21,24,"A"
"956","USGS","01036390",2012-08-22,23.8,"A"
"957","USGS","01036390",2012-08-23,23.9,"A"
"958","USGS","01036390",2012-08-24,24.2,"A"
"959","USGS","01036390",2012-08-25,24.2,"A"
"960","USGS","01036390",2012-08-26,24.3,"A"
"961","USGS","01036390",2012-08-27,24.4,"A"
"962","USGS","01036390",2012-08-28,24.5,"A"
"963","USGS","01036390",2012-08-29,23.7,"A"
"964","USGS","01036390",2012-08-30,23.2,"A"
"965","USGS","01036390",2012-08-31,22.4,"A"
"966","USGS","01036390",2012-09-01,22.2,"A"
"967","USGS","01036390",2012-09-02,21.6,"A"
"968","USGS","01036390",2012-09-03,21.1,"A"
"969","USGS","01036390",2012-09-04,21.1,"A"
"970","USGS","01036390",2012-09-05,20.5,"A"
"971","USGS","01036390",2012-09-06,20.4,"A"
"972","USGS","01036390",2012-09-07,20.8,"A"
"973","USGS","01036390",2012-09-08,21.2,"A"
"974","USGS","01036390",2012-09-09,21.3,"A"
"975","USGS","01036390",2012-09-10,20.7,"A"
"976","USGS","01036390",2012-09-11,19.8,"A"
"977","USGS","01036390",2012-09-12,19.5,"A"
"978","USGS","01036390",2012-09-13,19.8,"A"
"979","USGS","01036390",2012-09-14,20.3,"A"
"980","USGS","01036390",2012-09-15,20.6,"A"
"981","USGS","01036390",2012-09-16,19.8,"A"
"982","USGS","01036390",2012-09-17,19,"A"
"983","USGS","01036390",2012-09-18,18.9,"A"
"984","USGS","01036390",2012-09-19,18.8,"A"
"985","USGS","01036390",2012-09-20,18.3,"A"
"986","USGS","01036390",2012-09-21,17.7,"A"
"987","USGS","01036390",2012-09-22,17.5,"A"
"988","USGS","01036390",2012-09-23,17.8,"A"
"989","USGS","01036390",2012-09-24,17.5,"A"
"990","USGS","01036390",2012-09-25,17.2,"A"
"991","USGS","01036390",2012-09-26,16.8,"A"
"992","USGS","01036390",2012-09-27,16.5,"A"
"993","USGS","01036390",2012-09-28,16,"A"
"994","USGS","01036390",2012-09-29,15.5,"A"
"995","USGS","01036390",2012-09-30,15.1,"A"
"996","USGS","01036390",2012-10-01,14.7,"A"
"997","USGS","01036390",2012-10-02,14.8,"A"
"998","USGS","01036390",2012-10-03,15.4,"A"
"999","USGS","01036390",2012-10-04,15.8,"A"
"1000","USGS","01036390",2012-10-05,15.6,"A"
"1001","USGS","01036390",2012-10-06,15.9,"A"
"1002","USGS","01036390",2012-10-07,15.6,"A"
"1003","USGS","01036390",2012-10-08,14.8,"A"
"1004","USGS","01036390",2012-10-09,13.8,"A"
"1005","USGS","01036390",2012-10-10,13,"A"
"1006","USGS","01036390",2012-10-11,12.4,"A"
"1007","USGS","01036390",2012-10-12,11.5,"A"
"1008","USGS","01036390",2012-10-13,10.2,"A"
"1009","USGS","01036390",2012-10-14,9.4,"A"
"1010","USGS","01036390",2012-10-15,9.5,"A"
"1011","USGS","01036390",2012-10-16,10.1,"A"
"1012","USGS","01036390",2012-10-17,9.6,"A"
"1013","USGS","01036390",2012-10-18,9.4,"A"
"1014","USGS","01036390",2012-10-19,9.6,"A"
"1015","USGS","01036390",2012-10-20,10.8,"A"
"1016","USGS","01036390",2012-10-21,11.6,"A"
"1017","USGS","01036390",2012-10-22,11.5,"A"
"1018","USGS","01036390",2012-10-23,11,"A"
"1019","USGS","01036390",2012-10-24,10.5,"A"
"1020","USGS","01036390",2012-10-25,9.8,"A"
"1021","USGS","01036390",2012-10-26,9.3,"A"
"1022","USGS","01036390",2012-10-27,9.2,"A"
"1023","USGS","01036390",2012-10-28,9.4,"A"
"1024","USGS","01036390",2012-10-29,9.8,"A"
"1025","USGS","01036390",2012-10-30,10.9,"A"
"1026","USGS","01036390",2012-10-31,12.2,"A"
"1027","USGS","01036390",2012-11-01,12.3,"A"
"1028","USGS","01036390",2012-11-02,11.9,"A"
"1029","USGS","01036390",2012-11-03,11.4,"A"
"1030","USGS","01036390",2012-11-04,10.5,"A"
"1031","USGS","01036390",2012-11-05,9.4,"A"
"1032","USGS","01036390",2012-11-06,8,"A"
"1033","USGS","01036390",2012-11-07,6.7,"A"
"1034","USGS","01036390",2012-11-08,5.5,"A"
"1035","USGS","01036390",2012-11-09,5,"A"
"1036","USGS","01036390",2012-11-10,4.8,"A"
"1037","USGS","01036390",2012-11-11,4.2,"A"
"1038","USGS","01036390",2012-11-12,4.3,"A"
"1039","USGS","01036390",2012-11-13,5.6,"A"
"1040","USGS","01036390",2012-11-14,5.5,"A"
"1041","USGS","01036390",2012-11-15,4.6,"A"
"1042","USGS","01036390",2012-11-16,4.5,"A"
"1043","USGS","01036390",2012-11-17,4.2,"A"
"1044","USGS","01036390",2012-11-18,3.6,"A"
"1045","USGS","01036390",2012-11-19,3.1,"A"
"1046","USGS","01036390",2012-11-20,2.7,"A"
"1047","USGS","01036390",2012-11-21,2.7,"A"
"1048","USGS","01036390",2012-11-22,2.7,"A"
"1049","USGS","01036390",2012-11-23,2.9,"A"
"1050","USGS","01036390",2012-11-24,3.5,"A"
"1051","USGS","01036390",2012-11-25,2.9,"A"
"1052","USGS","01036390",2012-11-26,2,"A"
"1053","USGS","01036390",2012-11-27,1.2,"A"
"1054","USGS","01036390",2012-11-28,0.8,"A"
"1055","USGS","01036390",2012-11-29,0.4,"A"
"1056","USGS","01036390",2012-11-30,0,"A"
"1057","USGS","01036390",2012-12-01,-0.1,"A"
"1058","USGS","01036390",2012-12-02,0.1,"A"
"1059","USGS","01036390",2012-12-03,0.5,"A"
"1060","USGS","01036390",2012-12-04,0.6,"A"
"1061","USGS","01036390",2012-12-05,1.9,"A"
"1062","USGS","01036390",2012-12-06,1.9,"A"
"1063","USGS","01036390",2012-12-07,1.1,"A"
"1064","USGS","01036390",2012-12-08,0.8,"A"
"1065","USGS","01036390",2012-12-09,1.1,"A"
"1066","USGS","01036390",2012-12-10,0.9,"A"
"1067","USGS","01036390",2012-12-11,0.8,"A"
"1068","USGS","01036390",2012-12-12,0.1,"A"
"1069","USGS","01036390",2012-12-13,0,"A"
"1070","USGS","01036390",2012-12-14,0.1,"A"
"1071","USGS","01036390",2012-12-15,-0.1,"A"
"1072","USGS","01036390",2012-12-16,-0.1,"A"
"1073","USGS","01036390",2012-12-17,-0.1,"A"
"1074","USGS","01036390",2012-12-18,0,"A"
"1075","USGS","01036390",2012-12-19,0,"A"
"1076","USGS","01036390",2012-12-20,0.1,"A"
"1077","USGS","01036390",2012-12-21,0.2,"A"
"1078","USGS","01036390",2012-12-22,0.3,"A"
"1079","USGS","01036390",2012-12-23,-0.1,"A"
"1080","USGS","01036390",2012-12-24,-0.1,"A"
"1081","USGS","01036390",2012-12-25,-0.1,"A"
"1082","USGS","01036390",2012-12-26,-0.1,"A"
"1083","USGS","01036390",2012-12-27,-0.1,"A"
"1084","USGS","01036390",2012-12-28,-0.1,"A"
